id	brand	purchasequantity
16238376	2199	3
16238376	2437	1
16238376	3721	2
16238376	4086	1
16238376	5357	1
16238376	5518	1
16238376	5613	1
16238376	6718	1
16238376	6926	1
16238376	8178	1
16238376	8604	1
16238376	9977	3
16238376	10265	1
16238376	11224	1
16238376	11761	1
16238376	12106	8
16238376	12587	1
16238376	13130	2
16238376	13804	5
16238376	14274	3
16238376	14807	3
16238376	16106	1
16238376	16650	10
16238376	16794	2
16238376	17550	1
16238376	18213	2
16238376	18519	1
16238376	18877	3
16238376	18961	1
16238376	19203	1
16238376	19234	1
16238376	19270	2
16238376	19354	1
16238376	20002	1
16238376	20231	4
16238376	23016	4
16238376	24912	1
16238376	25321	2
16238376	27905	5
16238376	39639	1
16238376	50290	4
16238376	52004	5
16238376	54992	3
16238376	55759	1
16238376	64256	1
16238376	69260	1
16238376	74550	1
16238376	82520	5
16412251	216	1
16412251	601	2
16412251	711	5
16412251	804	2
16412251	867	1
16412251	1292	1
16412251	1312	2
16412251	1559	1
16412251	1651	1
16412251	2355	2
16412251	2593	2
16412251	3239	5
16412251	3609	6
16412251	3695	4
16412251	3899	1
16412251	4126	1
16412251	4186	5
16412251	4197	1
16412251	4239	1
16412251	4442	1
16412251	5025	1
16412251	5324	1
16412251	5430	1
16412251	5488	2
16412251	5489	1
16412251	5558	6
16412251	5580	1
16412251	5593	1
16412251	5644	1
16412251	5745	4
16412251	5828	1
16412251	5923	1
16412251	6021	1
16412251	6175	2
16412251	6457	1
16412251	6669	23
16412251	7354	3
16412251	7368	2
16412251	7401	12
16412251	7443	1
16412251	7468	1
16412251	8144	3
16412251	8670	1
16412251	8966	3
16412251	9003	1
16412251	9158	1
16412251	9293	4
16412251	9327	2
16412251	9439	1
16412251	9772	1
16412251	9878	33
16412251	10022	1
16412251	10247	4
16412251	10284	1
16412251	10298	1
16412251	10486	1
16412251	11154	3
16412251	11719	1
16412251	12058	1
16412251	12128	2
16412251	12129	3
16412251	12450	1
16412251	12502	4
16412251	12531	1
16412251	12696	1
16412251	12851	1
16412251	12985	1
16412251	13069	1
16412251	13225	2
16412251	13240	4
16412251	13264	1
16412251	13296	1
16412251	13362	3
16412251	13505	1
16412251	13776	1
16412251	14157	1
16412251	14265	1
16412251	14268	1
16412251	14393	1
16412251	14717	5
16412251	14745	1
16412251	14869	1
16412251	15082	1
16412251	15248	1
16412251	15251	3
16412251	15433	1
16412251	15448	1
16412251	15753	2
16412251	15758	1
16412251	16023	3
16412251	16225	1
16412251	16392	1
16412251	16559	1
16412251	16680	1
16412251	16784	2
16412251	16972	1
16412251	17203	3
16412251	17323	2
16412251	17341	1
16412251	17802	1
16412251	17882	1
16412251	18071	1
16412251	18139	1
16412251	18877	1
16412251	18947	2
16412251	18981	1
16412251	19430	1
16412251	19525	2
16412251	20031	1
16412251	20049	1
16412251	20375	4
16412251	20938	1
16412251	21469	2
16412251	22310	1
16412251	22339	25
16412251	23259	1
16412251	25033	5
16412251	25162	4
16412251	25367	1
16412251	25652	2
16412251	25703	1
16412251	26006	1
16412251	26418	2
16412251	26982	1
16412251	27166	1
16412251	27266	1
16412251	29030	1
16412251	29178	1
16412251	31010	11
16412251	31095	1
16412251	31265	2
16412251	31300	4
16412251	36315	1
16412251	41559	1
16412251	45954	2
16412251	54853	2
16412251	56684	7
16412251	61511	2
16412251	61673	1
16412251	62113	1
16412251	64256	2
16412251	64627	1
16412251	68920	1
16412251	69365	1
16412251	70132	1
16412251	75168	2
16412251	78492	1
16412251	82195	1
16412251	82344	2
16412251	94010	1
16412251	95301	25
16412251	101199	2
16412251	101494	15
16535563	304	6
16535563	319	1
16535563	497	2
16535563	1422	24
16535563	1500	2
16535563	2142	115
16535563	3239	7
16535563	3536	15
16535563	3555	18
16535563	4086	1
16535563	4253	3
16535563	4419	2
16535563	4664	4
16535563	4790	25
16535563	5339	1
16535563	5782	5
16535563	5986	2
16535563	6335	3
16535563	7300	1
16535563	7315	74
16535563	7368	19
16535563	8144	16
16535563	8206	1
16535563	8421	16
16535563	8919	3
16535563	9439	1
16535563	9476	3
16535563	9528	14
16535563	9582	8
16535563	9883	5
16535563	10328	3
16535563	10365	1
16535563	10384	20
16535563	10716	1
16535563	11683	2
16535563	12029	1
16535563	12600	1
16535563	12661	10
16535563	12985	1
16535563	13359	1
16535563	13386	15
16535563	14048	7
16535563	14214	2
16535563	14268	13
16535563	15288	8
16535563	15452	1
16535563	16363	2
16535563	16474	1
16535563	16960	5
16535563	18009	1
16535563	19231	14
16535563	19442	1
16535563	19525	1
16535563	19786	2
16535563	20146	12
16535563	22292	2
16535563	22794	11
16535563	22963	2
16535563	23074	13
16535563	23210	1
16535563	24978	50
16535563	26238	18
16535563	26715	1
16535563	27166	2
16535563	27735	3
16535563	29501	4
16535563	30353	2
16535563	40317	2
16535563	43950	1
16535563	44358	1
16535563	44673	12
16535563	45338	1
16535563	45435	6
16535563	45705	2
16535563	45947	1
16535563	46633	2
16535563	46894	1
16535563	47117	1
16535563	47346	6
16535563	51733	3
16535563	63594	1
16535563	64627	1
16535563	80272	4
16535563	81253	1
16551772	491	209
16551772	723	1
16551772	1841	1
16551772	1866	1
16551772	2225	6
16551772	3142	1
16551772	3239	1
16551772	3342	2
16551772	3431	5
16551772	3454	12
16551772	3765	2
16551772	3789	1
16551772	4089	1
16551772	4098	19
16551772	4186	17
16551772	4352	5
16551772	4744	1
16551772	4790	22
16551772	4979	5
16551772	5104	13
16551772	5108	4
16551772	5150	1
16551772	5670	3
16551772	5872	1
16551772	6175	2
16551772	6718	2
16551772	6796	9
16551772	6926	4
16551772	6998	6
16551772	7142	3
16551772	7686	1
16551772	8421	6
16551772	8466	9
16551772	8605	46
16551772	9158	3
16551772	9303	9
16551772	10020	1
16551772	10177	2
16551772	10195	1
16551772	10197	1
16551772	10421	3
16551772	11091	2
16551772	11134	1
16551772	11339	10
16551772	11614	8
16551772	11668	3
16551772	12114	2
16551772	12851	2
16551772	13037	1
16551772	13092	5
16551772	13295	1
16551772	13362	1
16551772	13511	1
16551772	13689	1
16551772	13705	4
16551772	14717	1
16551772	15114	1
16551772	15181	3
16551772	15436	1
16551772	15449	1
16551772	15643	3
16551772	15828	7
16551772	15849	1
16551772	16249	1
16551772	17027	3
16551772	17035	2
16551772	17037	2
16551772	17067	1
16551772	17665	1
16551772	17802	3
16551772	17991	11
16551772	18009	1
16551772	18192	1
16551772	18408	1
16551772	18410	6
16551772	18519	3
16551772	18653	2
16551772	18702	3
16551772	18794	2
16551772	19364	1
16551772	19748	3
16551772	20002	2
16551772	20016	1
16551772	20331	1
16551772	23016	1
16551772	23210	1
16551772	24912	1
16551772	25033	3
16551772	25881	1
16551772	26420	10
16551772	28944	16
16551772	29065	2
16551772	30096	28
16551772	32363	1
16551772	33128	2
16551772	35438	1
16551772	38095	1
16551772	45385	1
16551772	46675	1
16551772	52004	4
16551772	52605	2
16551772	54640	4
16551772	58105	1
16551772	62488	1
16551772	73966	1
16551772	74484	1
16551772	78492	2
16551772	81723	9
16551772	93410	1
16551772	94010	2
16551772	95301	27
16551772	104209	5
16606739	319	2
16606739	1062	1
16606739	1121	3
16606739	1292	2
16606739	1500	1
16606739	1505	57
16606739	2082	1
16606739	2321	1
16606739	2437	2
16606739	3271	1
16606739	3311	1
16606739	3536	61
16606739	3603	1
16606739	3721	1
16606739	4111	3
16606739	5098	5
16606739	6335	1
16606739	6455	3
16606739	6706	5
16606739	6926	1
16606739	7574	1
16606739	8097	2
16606739	8682	1
16606739	8688	9
16606739	9218	1
16606739	9439	1
16606739	9582	1
16606739	9772	1
16606739	9985	138
16606739	10039	1
16606739	10187	2
16606739	10310	2
16606739	10421	1
16606739	10429	2
16606739	10779	1
16606739	11040	2
16606739	11377	2
16606739	11669	1
16606739	12440	4
16606739	12851	13
16606739	13804	2
16606739	14268	14
16606739	14982	1
16606739	15197	2
16606739	16355	1
16606739	16451	12
16606739	16506	2
16606739	17219	1
16606739	17542	1
16606739	17674	1
16606739	18928	2
16606739	19331	1
16606739	19369	1
16606739	19436	1
16606739	19445	1
16606739	19764	2
16606739	20049	2
16606739	20309	1
16606739	20374	2
16606739	20403	2
16606739	22301	4
16606739	25202	1
16606739	25521	2
16606739	25703	1
16606739	26667	4
16606739	27627	1
16606739	27680	1
16606739	35637	1
16606739	36085	2
16606739	38095	2
16606739	41927	1
16606739	44361	1
16606739	47096	2
16606739	51917	1
16606739	52004	3
16606739	54992	1
16606739	56499	1
16606739	65719	1
16606739	74959	19
16606739	75917	1
16606739	80272	1
16606739	85927	4
16606739	99506	1
16606739	103164	2
16646740	18	1
16646740	156	1
16646740	193	1
16646740	469	1
16646740	484	1
16646740	572	1
16646740	931	2
16646740	994	1
16646740	1346	1
16646740	1422	1
16646740	1934	1
16646740	2082	1
16646740	2142	3
16646740	2349	1
16646740	2689	2
16646740	2799	2
16646740	2966	1
16646740	3073	1
16646740	3166	1
16646740	3239	14
16646740	3254	4
16646740	3281	1
16646740	3609	2
16646740	3722	1
16646740	4351	1
16646740	4445	1
16646740	4696	1
16646740	4812	3
16646740	5248	1
16646740	5499	1
16646740	5558	3
16646740	5584	2
16646740	5723	1
16646740	5899	1
16646740	6125	2
16646740	6266	3
16646740	6270	1
16646740	6775	12
16646740	7222	9
16646740	7400	1
16646740	7413	2
16646740	7468	1
16646740	7562	1
16646740	7932	1
16646740	8023	1
16646740	8144	1
16646740	8159	1
16646740	8249	10
16646740	8466	2
16646740	8527	4
16646740	8530	6
16646740	8745	1
16646740	8990	1
16646740	9003	2
16646740	9166	4
16646740	9275	1
16646740	9301	4
16646740	9349	1
16646740	9488	1
16646740	9543	1
16646740	9582	1
16646740	9592	1
16646740	9667	28
16646740	9673	2
16646740	9685	1
16646740	9732	1
16646740	9772	2
16646740	9773	28
16646740	9883	1
16646740	9984	2
16646740	10057	2
16646740	10091	1
16646740	10187	2
16646740	10421	2
16646740	11085	1
16646740	11154	1
16646740	11218	4
16646740	11244	1
16646740	11358	1
16646740	11516	1
16646740	11614	1
16646740	11844	2
16646740	12180	1
16646740	12554	5
16646740	13396	4
16646740	13409	1
16646740	13476	2
16646740	13609	1
16646740	13856	2
16646740	14163	1
16646740	14428	1
16646740	14816	13
16646740	14869	1
16646740	14883	4
16646740	15114	1
16646740	15624	1
16646740	15983	3
16646740	16559	1
16646740	16902	4
16646740	16934	3
16646740	17231	1
16646740	17345	5
16646740	17473	2
16646740	18011	1
16646740	18380	57
16646740	18417	1
16646740	18586	1
16646740	18715	10
16646740	18781	71
16646740	18981	1
16646740	19331	3
16646740	19385	1
16646740	19679	2
16646740	20016	1
16646740	20100	1
16646740	20302	1
16646740	20375	13
16646740	21180	1
16646740	21469	1
16646740	22339	495
16646740	22415	1
16646740	22712	3
16646740	22892	1
16646740	23962	1
16646740	24353	4
16646740	25041	3
16646740	25162	1
16646740	25652	1
16646740	26028	1
16646740	26492	1
16646740	26611	1
16646740	27294	3
16646740	27744	1
16646740	28432	2
16646740	29015	1
16646740	30343	1
16646740	30422	1
16646740	37096	2
16646740	38095	1
16646740	39787	3
16646740	42742	2
16646740	42763	1
16646740	43492	24
16646740	44358	1
16646740	45489	4
16646740	47346	1
16646740	50037	1
16646740	52487	1
16646740	54779	5
16646740	56002	2
16646740	64142	1
16646740	64256	1
16646740	78492	1
16646740	78698	1
16646740	81165	1
16646740	81723	1
16646740	86101	1
16646740	86364	2
16646740	92060	1
16646740	95440	12
16646740	97430	3
16646740	99506	4
16646740	101199	6
16646740	107416	3
16691816	758	2
16691816	837	1
16691816	885	1
16691816	1001	1
16691816	1318	1
16691816	2073	1
16691816	2631	1
16691816	2636	1
16691816	2753	1
16691816	3387	1
16691816	3789	2
16691816	3957	1
16691816	4009	2
16691816	4346	6
16691816	4354	2
16691816	4664	3
16691816	5357	2
16691816	5654	3
16691816	6796	3
16691816	6854	1
16691816	6911	3
16691816	7104	1
16691816	7400	4
16691816	8019	1
16691816	8178	1
16691816	8421	4
16691816	8466	3
16691816	8471	1
16691816	8530	1
16691816	8574	2
16691816	8688	5
16691816	8692	2
16691816	8760	7
16691816	9039	2
16691816	9113	13
16691816	9275	2
16691816	9543	1
16691816	9903	2
16691816	10020	2
16691816	10744	1
16691816	11339	2
16691816	11614	6
16691816	12308	20
16691816	12538	1
16691816	13804	8
16691816	15114	3
16691816	15124	1
16691816	15256	1
16691816	15449	1
16691816	16048	2
16691816	16049	6
16691816	16391	2
16691816	16474	2
16691816	16680	3
16691816	16794	1
16691816	17311	4
16691816	17797	2
16691816	17823	1
16691816	17938	2
16691816	18492	3
16691816	18550	5
16691816	18781	1
16691816	19219	1
16691816	19493	2
16691816	20299	4
16691816	22071	1
16691816	22134	2
16691816	24229	1
16691816	26420	21
16691816	40317	1
16691816	55321	1
16691816	56002	1
16691816	56124	1
16691816	60780	1
16691816	82344	1
16691816	93143	1
16691816	94010	1
16740945	491	1
16740945	2595	6
16740945	6669	1
16740945	8159	1
16740945	8328	1
16740945	8409	2
16740945	10768	2
16740945	12358	10
16740945	12885	1
16740945	13092	3
16740945	16421	1
16740945	16611	1
16740945	17027	8
16740945	17253	7
16740945	17991	1
16740945	27443	9
16740945	29945	2
16740945	41915	3
16740945	86417	3
16740945	101240	3
16749437	1500	1
16749437	2012	1
16749437	2081	1
16749437	3108	1
16749437	4024	1
16749437	6132	2
16749437	6775	2
16749437	6911	4
16749437	7966	1
16749437	9139	1
16749437	9930	2
16749437	12114	2
16749437	12531	1
16749437	12543	1
16749437	13234	2
16749437	14142	1
16749437	14268	1
16749437	14466	1
16749437	14647	1
16749437	14807	1
16749437	15288	1
16749437	16288	6
16749437	16511	1
16749437	17665	1
16749437	18009	1
16749437	18492	2
16749437	19214	2
16749437	22503	1
16749437	23962	1
16749437	27775	2
16749437	30792	1
16749437	43577	1
16749437	47096	1
16749437	51922	2
16749437	57369	1
16749437	75168	6
16749437	81409	1
16765955	305	1
16765955	385	1
16765955	648	3
16765955	804	2
16765955	2225	2
16765955	2516	1
16765955	3896	1
16765955	4584	2
16765955	5872	1
16765955	6175	1
16765955	6305	1
16765955	6669	12
16765955	7401	3
16765955	7446	2
16765955	8711	7
16765955	9158	1
16765955	11134	1
16765955	12114	1
16765955	12120	2
16765955	12661	1
16765955	13717	1
16765955	13972	3
16765955	15876	1
16765955	15963	1
16765955	16048	1
16765955	16106	2
16765955	17933	2
16765955	17950	1
16765955	17996	1
16765955	18213	1
16765955	18520	2
16765955	18730	1
16765955	19097	1
16765955	19799	3
16765955	20231	1
16765955	22225	1
16765955	27270	1
16765955	30353	1
16765955	35506	7
16765955	37464	1
16765955	43611	1
16765955	44327	1
16765955	45117	1
16765955	72948	1
16765955	82520	2
16790471	182	1
16790471	804	1
16790471	1161	5
16790471	1292	1
16790471	1991	5
16790471	2083	2
16790471	2595	1
16790471	3334	1
16790471	4024	3
16790471	4584	1
16790471	4649	1
16790471	5430	4
16790471	5735	1
16790471	5991	1
16790471	6168	1
16790471	6669	4
16790471	7142	9
16790471	7468	1
16790471	8316	2
16790471	8376	1
16790471	8993	1
16790471	9680	2
16790471	9772	1
16790471	9851	1
16790471	9881	1
16790471	10014	1
16790471	11474	1
16790471	11698	1
16790471	12301	4
16790471	12771	1
16790471	13362	1
16790471	13776	2
16790471	14199	1
16790471	14274	1
16790471	17067	2
16790471	17857	3
16790471	17875	197
16790471	18404	2
16790471	18550	2
16790471	18691	1
16790471	19394	1
16790471	20231	2
16790471	21532	1
16790471	23016	4
16790471	23251	1
16790471	25175	1
16790471	25202	4
16790471	27680	1
16790471	27869	1
16790471	28432	1
16790471	29015	1
16790471	29220	2
16790471	29551	1
16790471	29555	2
16790471	30422	1
16790471	35921	1
16790471	41542	1
16790471	49768	1
16790471	56124	1
16790471	56499	1
16790471	61673	1
16790471	66316	1
16790471	71215	5
16790471	71311	1
16790471	71587	9
16790471	80272	1
16790471	86245	1
16790471	104209	2
16790471	108338	1
16797008	147	2
16797008	305	1
16797008	1243	1
16797008	1346	1
16797008	1538	2
16797008	2082	3
16797008	2167	10
16797008	2272	1
16797008	2437	1
16797008	3034	6
16797008	3254	1
16797008	3311	1
16797008	3526	4
16797008	3721	1
16797008	3943	1
16797008	4186	1
16797008	4979	1
16797008	5104	5
16797008	5150	1
16797008	5357	7
16797008	5489	1
16797008	5740	1
16797008	6305	1
16797008	6335	1
16797008	6627	4
16797008	6632	1
16797008	6655	1
16797008	6711	7
16797008	7455	2
16797008	8159	9
16797008	8259	7
16797008	8381	2
16797008	8664	9
16797008	9293	1
16797008	9469	1
16797008	9680	2
16797008	9817	1
16797008	9982	1
16797008	9985	1
16797008	10384	5
16797008	11339	1
16797008	11347	1
16797008	11719	2
16797008	11836	2
16797008	12031	3
16797008	12239	1
16797008	12440	2
16797008	12473	1
16797008	12515	1
16797008	12720	1
16797008	12926	1
16797008	12977	1
16797008	13467	1
16797008	13481	1
16797008	14423	1
16797008	15597	1
16797008	15787	1
16797008	15875	1
16797008	16023	22
16797008	16355	1
16797008	16583	1
16797008	16680	6
16797008	16709	1
16797008	17203	1
16797008	17219	1
16797008	17309	1
16797008	17797	2
16797008	18373	2
16797008	18550	1
16797008	18858	1
16797008	19203	1
16797008	19430	1
16797008	19478	1
16797008	19613	1
16797008	19799	1
16797008	21188	1
16797008	23888	1
16797008	27178	1
16797008	27294	1
16797008	27692	1
16797008	27999	1
16797008	29137	1
16797008	29220	1
16797008	33327	1
16797008	33421	1
16797008	41981	2
16797008	51688	2
16797008	52004	1
16797008	61673	2
16797008	62568	5
16797008	70939	2
16797008	72948	1
16797008	73687	8
16797008	74959	1
16797008	86259	1
16799857	216	7
16799857	305	7
16799857	330	2
16799857	450	1
16799857	763	1
16799857	804	5
16799857	888	2
16799857	912	3
16799857	1011	2
16799857	1079	6
16799857	1161	2
16799857	2012	1
16799857	2014	1
16799857	2500	3
16799857	3073	2
16799857	3224	1
16799857	4186	2
16799857	4664	2
16799857	4669	1
16799857	5108	1
16799857	5324	1
16799857	5489	4
16799857	5494	15
16799857	5848	1
16799857	6175	4
16799857	6267	1
16799857	6434	1
16799857	6454	1
16799857	6926	17
16799857	7012	1
16799857	7142	72
16799857	7912	1
16799857	7918	1
16799857	8277	1
16799857	8583	4
16799857	9241	4
16799857	9259	2
16799857	10091	20
16799857	10429	3
16799857	10440	1
16799857	10488	3
16799857	10737	6
16799857	10779	1
16799857	11005	3
16799857	11042	3
16799857	11145	2
16799857	12118	3
16799857	12204	7
16799857	12440	2
16799857	12466	1
16799857	12473	2
16799857	12547	23
16799857	12554	1
16799857	12885	2
16799857	13467	12
16799857	13481	1
16799857	13609	7
16799857	13702	1
16799857	14157	42
16799857	14807	2
16799857	15248	1
16799857	15624	5
16799857	15778	1
16799857	15801	1
16799857	15825	1
16799857	16123	6
16799857	16452	2
16799857	16474	1
16799857	16650	3
16799857	16798	6
16799857	17882	4
16799857	17950	2
16799857	17990	1
16799857	17991	2
16799857	18586	4
16799857	18715	1
16799857	19442	1
16799857	20231	1
16799857	20375	4
16799857	20938	4
16799857	21474	2
16799857	22121	3
16799857	22328	1
16799857	22640	1
16799857	24395	1
16799857	24423	5
16799857	24525	1
16799857	25172	12
16799857	25292	1
16799857	25445	2
16799857	25747	12
16799857	26666	2
16799857	27393	1
16799857	27806	2
16799857	28861	1
16799857	29065	5
16799857	29220	28
16799857	29555	10
16799857	31032	2
16799857	43198	2
16799857	50958	1
16799857	51716	2
16799857	64627	4
16799857	82159	2
16799857	82270	7
16799857	83526	2
16799857	86515	1
16799857	93132	1
16799857	93143	2
16799857	93766	2
16799857	99506	2
16799857	102058	9
16799857	102504	5
16799857	107956	2
16802992	1121	2
16802992	1551	2
16802992	1993	2
16802992	2500	2
16802992	3271	1
16802992	3468	1
16802992	3555	1
16802992	4082	3
16802992	5339	1
16802992	5653	1
16802992	5872	1
16802992	6669	1
16802992	7446	1
16802992	8813	1
16802992	9817	1
16802992	10488	2
16802992	10635	1
16802992	11244	1
16802992	12679	1
16802992	12885	1
16802992	13362	4
16802992	13610	3
16802992	13686	1
16802992	16798	1
16802992	18519	1
16802992	19442	1
16802992	22959	1
16802992	25202	1
16802992	25881	2
16802992	26028	2
16802992	29007	1
16802992	68349	1
16802992	74550	1
16802992	104907	1
16829614	84	1
16829614	2012	1
16829614	2073	3
16829614	2272	1
16829614	2341	1
16829614	2753	1
16829614	3765	2
16829614	4354	1
16829614	4357	1
16829614	4584	2
16829614	5108	2
16829614	5110	1
16829614	5487	1
16829614	5557	1
16829614	6621	8
16829614	7142	2
16829614	7531	2
16829614	8574	1
16829614	8605	1
16829614	8664	2
16829614	10635	5
16829614	11407	1
16829614	12029	3
16829614	12301	14
16829614	12885	2
16829614	13686	2
16829614	14267	1
16829614	14465	2
16829614	14717	1
16829614	15508	1
16829614	15624	2
16829614	15868	4
16829614	16106	2
16829614	17539	2
16829614	17823	4
16829614	18192	1
16829614	18653	1
16829614	19203	2
16829614	19212	2
16829614	25321	1
16829614	25513	1
16829614	29065	1
16829614	29555	1
16829614	30370	1
16829614	30972	1
16829614	42763	2
16829614	54853	2
16829614	55807	1
16829614	57369	1
16829614	104209	1
16961724	304	2
16961724	648	4
16961724	667	4
16961724	713	1
16961724	804	2
16961724	1121	4
16961724	1161	2
16961724	1346	3
16961724	2012	1
16961724	2034	1
16961724	2142	2
16961724	2272	1
16961724	2349	1
16961724	2355	1
16961724	2500	9
16961724	2593	1
16961724	2682	2
16961724	2689	2
16961724	3008	1
16961724	3108	1
16961724	3271	1
16961724	3334	1
16961724	3387	1
16961724	3681	1
16961724	3957	1
16961724	4186	1
16961724	4197	2
16961724	4253	1
16961724	4351	2
16961724	4352	1
16961724	4580	1
16961724	5357	3
16961724	5391	1
16961724	5494	5
16961724	5740	2
16961724	6718	1
16961724	6868	1
16961724	6978	1
16961724	6998	1
16961724	7142	85
16961724	7400	2
16961724	7468	1
16961724	8466	1
16961724	8471	2
16961724	8583	8
16961724	8839	1
16961724	9158	2
16961724	9327	5
16961724	9488	1
16961724	9524	1
16961724	9543	1
16961724	9587	1
16961724	9673	1
16961724	9742	1
16961724	9773	2
16961724	10187	2
16961724	10440	2
16961724	10488	1
16961724	10654	1
16961724	10798	1
16961724	11186	4
16961724	11244	1
16961724	11339	1
16961724	11347	2
16961724	12071	1
16961724	12128	1
16961724	12187	2
16961724	12554	2
16961724	12558	2
16961724	13213	2
16961724	13481	2
16961724	13585	1
16961724	13609	3
16961724	13610	1
16961724	13702	1
16961724	14157	36
16961724	14428	1
16961724	15045	1
16961724	15087	2
16961724	15114	1
16961724	15219	1
16961724	15852	1
16961724	16474	1
16961724	16559	1
16961724	16680	1
16961724	16730	1
16961724	17203	1
16961724	17823	1
16961724	17857	2
16961724	18009	1
16961724	18011	1
16961724	19348	2
16961724	19737	1
16961724	20002	2
16961724	20031	1
16961724	20299	1
16961724	21633	1
16961724	22157	1
16961724	22182	1
16961724	22310	1
16961724	23074	2
16961724	23859	1
16961724	24311	2
16961724	24525	2
16961724	24912	1
16961724	25206	1
16961724	25835	2
16961724	26129	1
16961724	26204	1
16961724	26223	1
16961724	26252	1
16961724	26666	8
16961724	27007	3
16961724	27178	1
16961724	27692	0
16961724	27731	2
16961724	27735	1
16961724	27804	2
16961724	29332	1
16961724	29490	1
16961724	29555	26
16961724	32322	5
16961724	32363	1
16961724	34881	1
16961724	41559	1
16961724	44358	1
16961724	44654	1
16961724	44829	1
16961724	47500	1
16961724	51917	1
16961724	54177	2
16961724	54853	2
16961724	55801	6
16961724	56490	3
16961724	58231	1
16961724	65789	1
16961724	65866	1
16961724	70253	1
16961724	78492	2
16961724	83526	1
16961724	93589	1
16961724	96408	1
16961724	97986	2
16961724	98644	1
16961724	99506	3
16961724	101199	1
16961724	102058	1
16961724	104209	4
16961724	104480	1
16961724	107885	2
16968198	147	2
16968198	174	1
16968198	452	1
16968198	469	3
16968198	565	2
16968198	713	2
16968198	854	1
16968198	1057	4
16968198	1230	3
16968198	1573	1
16968198	1889	1
16968198	2034	2
16968198	2081	1
16968198	2170	1
16968198	2689	6
16968198	3073	1
16968198	3201	1
16968198	3603	1
16968198	3611	19
16968198	3640	4
16968198	3700	1
16968198	3781	1
16968198	3988	5
16968198	4098	1
16968198	4445	4
16968198	4700	2
16968198	5550	1
16968198	6305	1
16968198	6339	3
16968198	6373	1
16968198	6801	1
16968198	7329	1
16968198	8206	1
16968198	8228	28
16968198	8338	1
16968198	8546	4
16968198	8670	6
16968198	9184	1
16968198	9301	3
16968198	9444	1
16968198	9574	1
16968198	9592	1
16968198	9709	4
16968198	9878	10
16968198	9977	1
16968198	10020	1
16968198	10055	3
16968198	10720	8
16968198	10905	5
16968198	11045	1
16968198	11186	3
16968198	11481	1
16968198	11602	1
16968198	11661	1
16968198	11698	1
16968198	11748	6
16968198	11974	1
16968198	12031	8
16968198	12239	9
16968198	12531	1
16968198	12545	1
16968198	12554	1
16968198	12661	1
16968198	12679	2
16968198	13410	1
16968198	13609	1
16968198	13702	1
16968198	14263	2
16968198	14268	17
16968198	14274	3
16968198	15197	1
16968198	15468	19
16968198	15505	2
16968198	15828	1
16968198	16023	4
16968198	16123	25
16968198	16206	1
16968198	16257	1
16968198	16438	1
16968198	16583	1
16968198	16680	4
16968198	16730	3
16968198	16784	4
16968198	17219	1
16968198	17223	1
16968198	17344	2
16968198	17491	1
16968198	17801	4
16968198	18071	1
16968198	18783	3
16968198	18785	1
16968198	18871	2
16968198	19597	2
16968198	20332	4
16968198	20660	4
16968198	21469	1
16968198	21486	2
16968198	21867	1
16968198	22071	1
16968198	22310	1
16968198	22660	2
16968198	22785	3
16968198	23962	1
16968198	24912	1
16968198	25202	1
16968198	25222	5
16968198	25263	2
16968198	25456	1
16968198	26492	7
16968198	27294	10
16968198	27468	1
16968198	27519	1
16968198	27731	1
16968198	28017	3
16968198	29030	1
16968198	29332	2
16968198	30972	1
16968198	36685	1
16968198	39639	1
16968198	39837	2
16968198	44358	3
16968198	52004	7
16968198	52358	1
16968198	52605	1
16968198	54779	1
16968198	57369	4
16968198	61673	16
16968198	70939	1
16968198	73385	2
16968198	86515	1
16968198	96408	1
16968198	100150	1
16968198	107416	1
17041984	85	10
17041984	452	1
17041984	885	9
17041984	1214	4
17041984	1551	2
17041984	3526	1
17041984	3789	2
17041984	4186	2
17041984	4219	1
17041984	4253	2
17041984	4584	4
17041984	4615	2
17041984	6167	3
17041984	6414	1
17041984	6667	2
17041984	6785	16
17041984	6998	1
17041984	7401	2
17041984	7531	2
17041984	8019	1
17041984	8881	1
17041984	9033	6
17041984	9243	1
17041984	9255	5
17041984	9293	1
17041984	9365	2
17041984	9581	1
17041984	9709	1
17041984	9772	1
17041984	9977	5
17041984	10219	1
17041984	11358	6
17041984	12022	1
17041984	12029	63
17041984	14002	1
17041984	14005	3
17041984	14162	2
17041984	14283	1
17041984	14465	2
17041984	15963	1
17041984	16563	1
17041984	16784	1
17041984	17163	3
17041984	17341	8
17041984	17997	1
17041984	18643	1
17041984	18822	1
17041984	19042	1
17041984	19203	2
17041984	19303	6
17041984	19737	1
17041984	19846	1
17041984	20016	1
17041984	20042	1
17041984	21142	1
17041984	21633	2
17041984	23251	3
17041984	25277	1
17041984	25292	2
17041984	25513	1
17041984	26252	1
17041984	26420	20
17041984	40317	7
17041984	51688	1
17041984	54177	4
17041984	54853	4
17041984	54992	1
17041984	55759	1
17041984	56124	9
17041984	57468	1
17041984	58105	1
17041984	60919	1
17041984	61488	1
17041984	62953	1
17041984	72482	2
17041984	85727	6
17041984	100216	1
17041984	100402	8
17208569	375	2
17208569	532	4
17208569	648	27
17208569	711	6
17208569	1079	1
17208569	1312	3
17208569	1636	1
17208569	2516	2
17208569	2689	2
17208569	3034	2
17208569	3073	1
17208569	3271	2
17208569	3988	2
